genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Spry2	0.191165079788188	0.643167408512354	0.835920077942137	1.04613000513432	4.61464674881557	9.98918645730462	1.79593191359689e-05	0.000318484609200173
Mfsd10	0.0149719736432735	-0.00639275428874274	0.446928001807217	0.939216891795193	4.77323974584326	9.98531485215338	1.80201699566642e-05	0.000319296300135907
Cerk	-0.0564580450709693	0.0263513866895052	-0.035392883109848	-0.691463208010002	7.63260680394216	9.97979072012816	1.81037600284069e-05	0.000320509209733686
Mapk10	-0.0753168570282397	-0.0520235809722297	0.324532399426299	-0.525388317946708	6.93794159315777	9.97615771409376	1.81621715256741e-05	0.000321274703328841
Siae	-0.0167611623630911	-0.165144638841086	-0.728300320659682	-0.245545358054846	5.81970483959517	9.97404863728749	1.8197331039651e-05	0.000321627952782613
Gmpr	-0.0194406412384943	-0.292036107576974	-1.02306448834857	-1.07831091612322	6.18019922020017	9.96721599537796	1.8307097243273e-05	0.000323197649942567
Ifi27	-0.0623355617635142	0.00794287108900202	-0.225830700838777	0.639502256237839	5.24519779319586	9.96671935169946	1.83166704416303e-05	0.000323197649942567
Tgoln1	-0.0446945099547852	-0.109482457235425	-0.422970225346984	0.349174729426082	7.60459294075778	9.95751754065391	1.84637025400297e-05	0.000325520764015477
Exoc2	-0.0834288009623077	-0.0517393049055464	0.215282498631751	0.590155271325265	5.88508172472209	9.95639478616697	1.84832736382082e-05	0.000325594705503677
Morc3	-0.107745260261788	-0.235071410877776	0.488204027920523	0.584506949004964	5.8193389203135	9.94476566535248	1.8674476455317e-05	0.000328689413520267
Pcdhgc3	0.0389394111353626	-0.290277900956352	-0.592261470797755	-0.63115593777855	6.25312332408137	9.94204752799182	1.87189852139474e-05	0.000329199163554919
Lemd2	-0.0293346781748111	-0.275549112793386	0.30693803572353	0.665125948132066	4.87758621266934	9.92529801701325	1.90014983363906e-05	0.0003338902288587
Ccdc137	0.034536323285208	0.325038810002464	1.00276307499472	1.14940658504136	4.17598372482543	9.92017748434288	1.9094394304324e-05	0.000335244365671439
Snhg6	-0.278273874174648	0.467434661021278	0.786364945764108	1.26946748819532	2.87781751444119	9.92212008068967	1.91294327320412e-05	0.000335581283072279
N4bp2	0.00724400707317631	-0.16885927901424	0.472496252023596	0.788462811738244	5.41703616169788	9.90699802099376	1.93103823367441e-05	0.000338475195031639
Hsd17b12	-0.0422220651087407	0.264567225147765	0.45884470141628	0.674306751043741	6.26146382804573	9.90135648646938	1.94061354823365e-05	0.000339718261163899
Adam23	0.0315553533956867	-0.298007484397087	-0.665764009520626	-0.650822724722817	5.117594602585	9.90106867289982	1.94133888735391e-05	0.000339718261163899
Usp16	-0.2741362007244	0.0800219244533569	0.494566850080654	0.551245160528107	6.13147683572904	9.89785543921677	1.94665931033548e-05	0.000340367995351309
Mib2	0.0737850735703119	-0.00554844212465991	0.491256567981419	0.726230109928703	5.245513185568	9.89567594996627	1.95054952441074e-05	0.000340766795626016
Mrpl9	-0.0738509224886103	0.00233275661982229	0.501196513026579	0.808835452570352	4.82282234634154	9.89215681691725	1.95682581558739e-05	0.000341581449457934
Isoc1	-0.0234289441749905	-0.21439214116014	-0.445112624098009	-0.672400746781013	7.77356407343046	9.87991332711009	1.97779260534173e-05	0.000344957006799884
Glmp	0.141744200595885	-0.352663897545733	-0.559241943933615	0.0340874042365252	5.99499122868835	9.87723500383799	1.98264055579987e-05	0.000345335209465395
Rplp1	0.0693494668333744	-0.0178651110998397	-0.24669982030294	0.767592588307653	6.46848650253353	9.87657656389504	1.98373018923469e-05	0.000345335209465395
Rragc	-0.00387089416685068	-0.13350950621377	-0.0272565282249804	0.626364017000414	6.6342729162607	9.87593024667936	1.98485382978835e-05	0.000345335209465395
Zfp462	-0.0520385222312871	-0.00210348590347482	-0.375937325536998	-0.633823581354573	7.7991483867742	9.86794711726788	1.99892038396001e-05	0.00034749704605886
Tnip1	0.184323542579682	0.316328736849173	0.0101076114500759	1.00365293897437	4.74844734464366	9.86374119775958	2.00692699939384e-05	0.000348602725883226
Taf1d	-0.364210951138556	-0.105167014054688	0.649982540742939	1.02177539734447	5.21138172187141	9.86229240089624	2.00926663454114e-05	0.000348723046883394
Orc2	-0.00447735029598681	0.250513538620978	0.725501502211324	0.604384685502985	6.63226577908116	9.85951179736838	2.01401021276123e-05	0.000349260051146653
Syt7	-0.0852544196949703	-0.306778568609231	-0.688536812640592	-0.651227154690966	8.79043706823251	9.84572758713443	2.03878023926804e-05	0.000353266225746821
Trub1	-0.422443763438685	-0.655530587685191	0.00237601386802914	0.568578131492221	4.43371995554074	9.84078425745552	2.0485338616812e-05	0.00035466603423743
Cers2	-0.0206521434940166	-0.0827098405963496	-0.178556806238112	0.477548550830001	6.66662627901199	9.82650924208239	2.07400025637458e-05	0.000358625890547483
Trip4	-0.130699948611094	0.0221977258825495	0.373254577928834	0.508105455604128	5.72341896933013	9.82613619560397	2.07479321772299e-05	0.000358625890547483
Cdk5rap3	-0.105147209168262	-0.0822936141228483	0.414249214305337	0.665296574489363	5.55969935532849	9.82305016606354	2.08052588598766e-05	0.000359323451141131
Rpn2	0.0592722174695554	-0.0364823300681237	-0.240089352263438	0.518989027206565	9.36807021401995	9.81833606245992	2.08908403239775e-05	0.00036050745967392
Tbc1d5	-0.108873393988364	-0.111170894859078	0.227999553517843	0.675662749372775	5.84815405863756	9.79856377117264	2.1263667282999e-05	0.000366642419422004
3632451O06Rik	-0.123220374238327	-0.509699442512368	-1.36562315069492	-1.48914649920117	3.49071184473268	9.79544873114077	2.14031956029778e-05	0.000368747976971076
Ofd1	-0.0903525061844653	-0.174337180893456	0.435340123613419	0.576659096413236	5.43169735780064	9.78781165478332	2.14691728438845e-05	0.000369398123590635
Tnks1bp1	-0.032667721703715	0.149517678116332	0.692644441647564	0.413571368919115	5.6400554701331	9.78667130537033	2.1490576651082e-05	0.000369398123590635
Ppm1a	-0.0806399504722318	-0.12922889622042	0.373417035231551	0.434252120062755	6.84173963115981	9.78646028915031	2.14932694938917e-05	0.000369398123590635
Spry4	0.458146505100425	0.914601151479475	1.1383781726645	-0.784940670924626	4.32138551097099	9.78257669102447	2.15768650974578e-05	0.000370534096977754
Acsl3	-0.0975648142507152	0.211299470996842	0.616679273542592	0.575227966126407	6.08814550582318	9.77583812317415	2.16987180285622e-05	0.000372324680337744
Cdhr1	-0.105484713710689	-0.182889864113974	-0.692405610909463	-0.698026123237924	9.38481380309236	9.77474373089848	2.1718625237781e-05	0.000372364510756903
Stmn3	0.124779925973786	-0.0786155216595071	-0.749041297619836	-0.690654070909145	5.13385828269378	9.76539286624926	2.19043278498646e-05	0.00037524452903967
Pgrmc1	0.0228843247669091	-0.234914930123827	-0.243310069241422	0.588373212447543	7.25958195233757	9.76397663164524	2.19286157960535e-05	0.00037535692066745
Rap2b	-0.0659557217061905	0.0835164010670528	-0.0595970789562832	0.795967454038977	4.35678822904815	9.75804954119423	2.20541069724284e-05	0.000377200049300646
Ngrn	-0.0067625801649118	0.46147179489223	0.83404287245756	0.784904681853975	4.88376001042018	9.7504987874507	2.2198422293088e-05	0.000379361899623765
Hn1	-0.0975439588709711	-0.0372011777150353	-0.769328994706784	-0.512657275587263	5.70340637686911	9.74708731856152	2.22637892531484e-05	0.000380172156166262
Tfb2m	0.0289039487227911	0.232724249075203	0.443139235086942	0.886904446228391	4.39042644113364	9.74302070035368	2.23516045475156e-05	0.000381364121425541
Ndrg1	0.0599996199769088	-0.124530107389497	0.068841204817105	0.585357199815541	7.47039740547107	9.73710392464996	2.24613684069334e-05	0.000382928353179073
Mia3	-0.112740593379403	-0.0708649974427229	0.233952738519393	0.681077473280661	9.06451433099174	9.71709137668873	2.28669533615389e-05	0.000389529260239119
Chd7	0.0579938458271259	0.0055510064218851	-0.332372511160803	-0.827523377937329	8.09856577202856	9.70773011277705	2.30594177829602e-05	0.000392492051556591
Wnk3	-0.0788748812917589	-0.162812209891514	-0.499081268482807	-0.868926049860285	5.72855683861867	9.70054129753957	2.32103335930499e-05	0.000394706592678098
Gid4	-0.0136710501629597	0.147879881189905	0.595056769918863	0.724793241170408	6.00292904492607	9.69972154402934	2.32268071444654e-05	0.000394706592678098
Rpl32	-0.0921072001069726	-0.112645997153114	-0.0586775047090295	0.664074737895113	6.962484489051	9.68324803179109	2.35712247644684e-05	0.000400238262359946
Slc25a44	0.00162128151718586	-0.100302690171076	0.275722548438653	0.54697561777248	6.65480680818572	9.68198161464278	2.35982283511838e-05	0.000400375710823691
Ftl1	0.0707833113228302	-0.131832812487034	-0.488704988865034	0.3915476066781	8.57723986315961	9.67969440430379	2.36459859690764e-05	0.000400864777349259
Slc39a10	0.0405278524555445	-0.306600478614924	-0.873274420283678	-0.49545944670271	5.85863254158998	9.67855090305267	2.36722964703131e-05	0.000400989764369927
Ccng1	0.0117708477101274	-0.160505578234109	-0.342888475569024	0.394123661610341	6.74926097638395	9.67596929918753	2.37257173282693e-05	0.00040144806007189
Clec1a	0.331780305614269	1.79617568902141	-0.518470693515008	-3.58423893988523	1.24761442119937	9.3869324494135	2.37372707665064e-05	0.00040144806007189
Capn5	0.177630850554539	-0.0453097177306136	-0.25978345568586	-0.700076800941204	5.06482922594476	9.66388922382759	2.39873466856047e-05	0.00040535361430247
Map1b	0.0490463893728143	-0.158857653295478	0.0363674998005768	0.772921636422935	9.73305098639098	9.65256488514988	2.42286074925784e-05	0.000408684066726445
Tnfaip1	-0.0132313394749262	-0.0268481009648291	0.354393293506356	0.539589996013493	6.51788752670502	9.65237126365784	2.42336071290688e-05	0.000408684066726445
Psd3	-0.203127624542606	-0.357960329163307	-0.506481889450222	-0.797829919328786	6.62722164459608	9.65197163216365	2.42423343632953e-05	0.000408684066726445
Plxnc1	0.297095956334751	0.265879256517194	0.171839975506581	1.30381971274051	3.72487415375537	9.64444069600624	2.44341089118372e-05	0.000411589357278633
Golph3l	-0.00111157214526785	0.143821225316616	0.595933463764817	0.633119202665928	5.59178447609367	9.63797010807469	2.45505307183592e-05	0.000413221730866882
Epb4.1l1	-0.0288919292415991	-0.241052163751259	-0.607942714515309	-0.411576407577234	6.71035873961803	9.63047138475743	2.4714944504675e-05	0.000415658645704518
Tpm1	-0.0459317542334218	-0.0287249098641099	-0.100628098800211	0.782832543068801	4.95464859123239	9.6216444628728	2.49159511524379e-05	0.000418706626747398
Aen	0.1036142841651	0.212784250433282	0.737406142517365	0.981317642347244	3.75912247641567	9.6196431300355	2.49775717250609e-05	0.000419409281289801
Sesn1	-0.279439900546769	-0.0149476601496419	-0.543317414175902	-0.824828449023902	5.11525475164052	9.6120576128697	2.51312176644613e-05	0.000421422667989893
Rnf11	0.00979987057895196	-0.154769351820979	-0.0545457122654951	0.493591735661765	7.59338749232204	9.61160543799535	2.51372829730441e-05	0.000421422667989893
Oxct1	-0.0249006874933144	-0.0833326166403245	-0.281290541379704	-0.610178260420243	8.12008307417826	9.6002372943755	2.53956881031362e-05	0.000425028353736009
Shc4	0.474978072066218	-0.116593876426995	1.25980207820819	2.16468330314264	1.73136337686953	9.64285007829148	2.54081178393123e-05	0.000425028353736009
5031439G07Rik	0.0820756051235859	-0.256466877897638	-0.49604225528172	-0.41926769627536	6.93343735594496	9.59951527695467	2.5412576548115e-05	0.000425028353736009
Rnh1	0.116481159179919	-0.145219367961353	0.113067910574049	0.817264872810282	4.67313018650188	9.59613417683396	2.54963613291311e-05	0.000426093097697729
Hist1h1a	0.214559551340058	0.709431350653677	0.858240346616417	-0.100175071192348	6.34103292836358	9.58900778554768	2.56549885122332e-05	0.000428405935929043
Mtpap	-0.111042310933893	-0.0374858047682368	0.86556054225817	0.560742484423898	5.1768928709054	9.5804775638313	2.5854946237622e-05	0.000431404753061788
Nuak1	-0.0124314913034685	-0.0563405791528023	-0.132888773199822	-0.623167568227039	5.87850693774073	9.57828922035185	2.59045309810723e-05	0.00043189176298679
Stx18	0.118319809983504	0.399001692699748	0.590286618675712	0.866672559499261	5.12685082551931	9.56140479662509	2.63040502975015e-05	0.000438207679779148
Pacs1	0.0783348710518461	0.0140591047112881	-0.268835159775165	-0.578634174758955	5.96602228093665	9.55537680794278	2.64451665467645e-05	0.000440212229922321
Eya1	-0.0807648023208541	-0.167422769281337	-0.356807590978466	-0.640227628937514	7.53769616231921	9.55398033230654	2.64768795264261e-05	0.000440393909734914
Rragd	-0.0820854773100536	-0.292743741242459	-0.267447309896538	0.458103531154117	6.62997151345631	9.55009561820889	2.65705554332045e-05	0.000441543482520258
Chrna7	0.370534670867723	-0.115706063431349	0.465794704379635	1.42818450758623	3.51968653226909	9.55102094583602	2.6587699074966e-05	0.000441543482520258
Nt5dc2	0.0290444877313258	0.0461137533793348	-0.521756524061068	-0.578953405738765	6.59132212947876	9.54832377765145	2.66131250230578e-05	0.000441619364606759
Pogk	-0.0544489206266802	0.126305805412925	0.216492240429992	0.749627773672973	6.58628616442007	9.54181706971916	2.67698489281873e-05	0.000443602220914287
Smad7	0.144229453087974	0.503692406315681	0.848932379218814	0.823647682345539	4.86216016459757	9.54181253471026	2.67745177259119e-05	0.000443602220914287
Rbm18	0.0121990038722761	0.376976863510846	0.576655788568839	0.670694947880349	5.77501152344545	9.54043742425975	2.68043489093824e-05	0.000443749244571746
Itch	-0.115132174987042	0.00754746353616364	0.468002197538607	0.633683326864024	6.65254330274372	9.53785609021016	2.68657032700688e-05	0.000444417500812842
Ubl5	-0.0544712313861489	-0.0873716719292139	-0.538203629302672	-0.574198026175482	6.38686896437893	9.53314000105491	2.69806685907504e-05	0.000445970863966081
Mllt3	0.0602448926071879	-0.0506497021767704	-0.22153152572578	-0.659113041332846	6.03058774186774	9.49836644792695	2.78429227584938e-05	0.000459864310833345
Scd1	0.0311596887897111	0.162154828726106	0.710413410323952	-0.122676893568056	8.27618032221469	9.48352496553253	2.82177554748373e-05	0.000465691936417931
Ttyh1	-0.00631226263054309	0.0714659469792535	0.274248426166291	-0.852174455253522	5.71396594292195	9.479321289567	2.83275294204032e-05	0.000467139492171041
Gusb	0.0111404535606496	-0.0962993088547036	-0.715643611569298	-0.304684593364518	5.41200016159075	9.46701665128004	2.8646220211262e-05	0.000472027289302149
Bud31	-0.155769393228015	-0.0075016281977663	0.401422387287069	0.610984047418107	5.65261219734424	9.45635668356833	2.89233359503737e-05	0.000476222951332202
Dync1li2	-0.191870537138368	-0.0324100017345172	0.534887823375241	0.449645928962154	7.23034445601627	9.45123760046115	2.90558033300261e-05	0.000478032307466957
Aurkb	0.00826262207785352	0.311447908602306	-0.103755465731279	-0.935914686356666	5.82696481604218	9.4485797525639	2.91278105702129e-05	0.000478844923147274
Lmo4	0.326154432483234	0.878961572928638	1.22107605205255	1.21170152214816	4.55409931431939	9.44305215652441	2.92843124165914e-05	0.000481044244459975
C1qtnf6	0.191276961834246	-0.230537188234793	-0.994756559921225	-0.443027150849809	4.26430196535494	9.43614417961778	2.94747737299384e-05	0.000483797565083501
Grn	0.0157777040998781	-0.0188937527001861	-0.588734517043961	0.168140889914131	7.49931073893836	9.43066266722625	2.96033406663106e-05	0.000485531475808257
Atad3a	-0.0823828330751331	-0.128148123598767	0.549013204112686	0.889260726389003	4.43037419846121	9.42825223140948	2.96781317923972e-05	0.000486381395179735
Arhgap19	-0.127355813769917	0.00117796428366227	-0.181565244526785	-0.783860070371799	5.74984882164806	9.42561983019217	2.97412443868287e-05	0.000487038753787093
Utp14a	-0.270010343969385	0.279328524009594	0.537489462398573	1.02223403864846	4.31420042072637	9.42471906505767	2.97763684870164e-05	0.000487237114639942
Basp1	0.0949394471442425	0.028615359153647	-0.523279716068213	-1.60282730225226	4.46601150941679	9.41765218642995	2.99679817804175e-05	0.00048999385808383
Tnrc18	0.000294886811191327	-0.177094775526335	-0.348579586600835	-0.668892305907854	7.49106395223712	9.41029765846919	3.01560255325085e-05	0.000492688028260289
Tnpo1	-0.02981495480724	0.161500281770723	0.624653203057214	0.589651731068474	8.67351941950563	9.40629869596847	3.02656872535952e-05	0.00049409842861035
Map2k6	0.267370447007966	0.334049573367147	0.168309352427841	-0.942068934705649	3.86061152620074	9.40552819368313	3.0308881945651e-05	0.000494422393156559
